Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:26:08.565 PM,7.308578,7.847271,18.262995,100.531868,2.724118,0.000000,0.000000,0.000000,41.937931,127.396545,-28.000000,194.837112,2205.343750,3986.006592,-219.679749,76.570595,75.522789,75.105408,0.000000
08-29-2009 : 12:26:08.569 PM,7.390910,7.574891,18.045147,97.754173,2.798901,0.000000,0.000000,0.000000,17.234814,50.909603,-28.000000,308.466064,2258.674072,1024.121826,-220.546783,76.527786,75.479156,75.061867,0.000000
08-29-2009 : 12:26:08.573 PM,7.173598,8.136127,18.350586,93.381256,2.571948,0.000000,0.000000,0.000000,29.576736,63.808002,-28.000000,2274.019531,149.782227,1754.268921,-224.611740,76.554329,75.423950,75.096771,0.000000
08-29-2009 : 12:26:08.577 PM,6.744466,7.965037,17.355703,97.951881,2.435107,0.000000,0.000000,0.000000,118.953087,99.226051,-28.000000,854.985535,542.979187,3799.249023,-222.559143,76.473366,75.664963,75.171219,0.000000
08-29-2009 : 12:26:08.581 PM,7.174127,7.687426,18.086184,97.905312,2.415882,0.000000,0.000000,0.000000,97.327179,52.009132,-28.000000,722.781067,3529.594727,2909.882080,-220.601532,76.462395,75.600555,75.067261,0.000000
08-29-2009 : 12:26:08.585 PM,7.189117,7.529375,17.879318,95.403145,2.573600,0.000000,0.000000,0.000000,23.816612,126.854103,-28.000000,1615.250488,2216.838135,567.572388,-217.246506,76.387459,75.454300,74.991325,0.000000
08-29-2009 : 12:26:08.589 PM,6.946911,7.758099,18.021011,93.360985,2.348408,0.000000,0.000000,0.000000,25.120327,139.228409,-28.000000,293.836151,1705.256104,2597.465576,-214.971802,76.592628,75.548447,75.160919,0.000000
08-29-2009 : 12:26:08.593 PM,7.165419,7.898687,17.591063,102.790222,2.899289,0.000000,0.000000,0.000000,82.225517,162.753433,-28.000000,626.445374,2265.047852,3408.101074,-218.419846,76.470779,75.315338,74.916946,0.000000
08-29-2009 : 12:26:08.597 PM,7.026148,7.826037,17.891979,100.597206,2.674318,0.000000,0.000000,0.000000,31.795345,79.901047,-28.000000,2693.187988,2049.640137,1657.986694,-220.248856,76.617020,75.587349,75.157234,0.000000
08-29-2009 : 12:26:08.601 PM,6.751994,7.524409,17.324196,92.317688,2.730537,0.000000,0.000000,0.000000,65.337021,124.659836,-28.000000,1903.103027,966.586609,3271.075439,-218.580429,76.406830,75.633720,75.140533,0.000000
08-29-2009 : 12:26:08.605 PM,6.771287,7.460160,17.913662,97.137047,2.784592,0.000000,0.000000,0.000000,60.345356,124.182259,-28.000000,2107.228271,4117.121582,2557.095947,-220.482925,76.501991,75.620758,75.135269,0.000000
08-29-2009 : 12:26:08.609 PM,6.864375,7.151375,17.464481,94.443817,2.520546,0.000000,0.000000,0.000000,-2.526771,126.978539,-28.000000,3960.625977,3901.062012,3067.109375,-220.178085,76.622673,75.539436,75.146332,0.000000
08-29-2009 : 12:26:08.613 PM,7.043847,7.795875,17.085978,94.242859,2.598311,0.000000,0.000000,0.000000,70.124031,84.339302,-28.000000,979.222168,925.806396,177.724625,-218.907471,76.528130,75.669846,75.150108,0.000000
08-29-2009 : 12:26:08.617 PM,6.890066,7.429906,17.825045,93.995140,2.712317,0.000000,0.000000,0.000000,90.411736,75.929619,-28.000000,201.596008,858.749207,441.127991,-219.020599,76.615067,75.596672,75.137581,0.000000
08-29-2009 : 12:26:08.621 PM,6.701119,7.369840,17.484795,93.226166,2.266250,0.000000,0.000000,0.000000,18.059626,131.842941,-28.000000,2130.828125,3762.619873,3006.923828,-219.061539,76.417892,75.420059,75.087883,0.000000
08-29-2009 : 12:26:08.625 PM,6.827069,7.514869,17.254930,89.218475,2.451879,0.000000,0.000000,0.000000,84.969727,122.787537,-28.000000,1668.546753,4254.952637,3033.172607,-216.852890,76.516899,75.566345,75.118179,0.000000
08-29-2009 : 12:26:08.629 PM,6.385811,7.506261,16.629011,95.594475,2.416777,0.000000,0.000000,0.000000,57.536720,140.850784,-28.000000,157.414139,1235.749146,1928.283325,-219.313797,76.453583,75.380836,75.172302,0.000000
08-29-2009 : 12:26:08.633 PM,6.551069,7.495402,16.579807,94.978951,2.646429,0.000000,0.000000,0.000000,37.992783,69.668907,-28.000000,1816.525024,2866.581787,179.260193,-214.956863,76.654716,75.524200,75.181374,0.000000
08-29-2009 : 12:26:08.637 PM,6.473310,7.472466,16.660519,93.530373,2.756942,0.000000,0.000000,0.000000,20.509039,97.455551,-28.000000,84.839859,1108.954346,2290.563965,-217.446121,76.521484,75.572823,75.190918,0.000000
08-29-2009 : 12:26:08.641 PM,6.303926,7.484936,16.098898,87.165894,2.012487,0.000000,0.000000,0.000000,73.584641,53.419113,-28.000000,733.897522,2151.952637,2135.161621,-214.599274,76.499962,75.422493,75.025101,0.000000
08-29-2009 : 12:26:08.645 PM,6.305746,7.286482,16.491573,90.772194,2.445925,0.000000,0.000000,0.000000,55.626011,104.295197,-28.000000,2030.547729,3505.668457,1150.344849,-219.510117,76.472069,75.594887,75.085228,0.000000
08-29-2009 : 12:26:08.649 PM,6.725265,7.214570,16.973715,95.018318,2.266317,0.000000,0.000000,0.000000,-34.801529,69.227676,-28.000000,1890.712524,1613.617187,314.678040,-211.809708,76.499199,75.496452,75.070831,0.000000
08-29-2009 : 12:26:08.653 PM,6.568446,7.585956,16.021580,92.641388,2.326009,0.000000,0.000000,0.000000,-6.690916,116.157677,-28.000000,3636.596436,2551.393799,1032.343140,-215.247818,76.628494,75.637306,75.269791,0.000000
08-29-2009 : 12:26:08.657 PM,6.208827,6.998079,15.633966,86.372253,2.042708,0.000000,0.000000,0.000000,84.944122,139.209778,-28.000000,3150.253906,3722.602539,3220.349121,-213.586166,76.591690,75.705872,75.200974,0.000000
08-29-2009 : 12:26:08.661 PM,6.199214,6.887752,16.441916,94.123917,2.382916,0.000000,0.000000,0.000000,54.901215,153.678772,-28.000000,4038.314209,1567.783203,1490.248169,-213.347702,76.375305,75.459618,75.060547,0.000000
08-29-2009 : 12:26:08.665 PM,6.318569,7.263293,16.803892,89.513283,1.946842,0.000000,0.000000,0.000000,35.290749,123.034798,-28.000000,2451.645020,200.043701,1396.905884,-210.956665,76.425369,75.530365,75.110893,0.000000
08-29-2009 : 12:26:08.669 PM,5.975443,6.833762,15.824045,84.437683,2.062122,0.000000,0.000000,0.000000,39.797100,98.862892,-28.000000,127.647301,11.029388,2137.215576,-217.288269,76.459160,75.542656,75.029442,0.000000
08-29-2009 : 12:26:08.673 PM,6.421963,7.152930,16.641245,87.659103,1.964584,0.000000,0.000000,0.000000,17.512291,119.818069,-28.000000,1180.676758,2622.411377,2244.376709,-213.508118,76.367958,75.399323,75.100449,0.000000
08-29-2009 : 12:26:08.677 PM,6.076707,7.033222,15.929088,84.371178,2.018468,0.000000,0.000000,0.000000,87.946480,133.063034,-28.000000,563.466919,486.724792,1940.337769,-212.078186,76.477623,75.645233,75.176376,0.000000
08-29-2009 : 12:26:08.681 PM,6.210505,7.088698,15.112131,84.726463,2.140521,0.000000,0.000000,0.000000,96.571617,129.365997,-28.000000,1413.986694,3484.221680,1301.737183,-215.010574,76.429550,75.540092,75.051567,0.000000
08-29-2009 : 12:26:08.685 PM,5.992998,6.946219,15.694857,92.351982,2.231614,0.000000,0.000000,0.000000,72.661842,134.756378,-28.000000,3855.599609,2407.056152,3228.006592,-214.878754,76.441757,75.541740,75.197815,0.000000
08-29-2009 : 12:26:08.689 PM,5.999179,7.115437,15.880276,88.694679,2.435816,0.000000,0.000000,0.000000,65.943977,73.114960,-28.000000,2704.483154,2132.385254,2484.662109,-214.359650,76.377205,75.512131,75.021645,0.000000
08-29-2009 : 12:26:08.693 PM,6.200117,6.647799,15.809365,85.156898,2.085414,0.000000,0.000000,0.000000,53.648170,127.540054,-28.000000,1417.474243,2620.174805,404.328766,-211.569138,76.495415,75.660423,75.232964,0.000000
08-29-2009 : 12:26:08.697 PM,6.088383,6.985327,15.242532,91.060120,2.052894,0.000000,0.000000,0.000000,26.902147,94.096390,-28.000000,3247.816895,1939.866699,1141.162598,-209.805450,76.376152,75.593498,75.107712,0.000000
08-29-2009 : 12:26:08.701 PM,5.793008,7.134446,14.728025,87.413460,2.175097,0.000000,0.000000,0.000000,25.427441,169.364700,-28.000000,3582.991699,1319.558716,2416.474121,-211.449097,76.431984,75.466888,75.126030,0.000000
08-29-2009 : 12:26:08.705 PM,5.811165,6.666298,15.397359,84.816895,2.267097,0.000000,0.000000,0.000000,15.272235,81.169701,-28.000000,768.085937,3329.515869,1824.192139,-207.779465,76.403885,75.477211,75.050735,0.000000
08-29-2009 : 12:26:08.709 PM,6.188347,6.949961,15.256697,89.003716,2.194587,0.000000,0.000000,0.000000,79.088707,90.941811,-28.000000,926.966187,2551.576660,154.838120,-210.986267,76.523132,75.557625,75.183388,0.000000
08-29-2009 : 12:26:08.713 PM,6.036201,6.681952,15.916568,84.557793,1.947657,0.000000,0.000000,0.000000,30.513979,151.555618,-28.000000,733.962524,2257.152100,3639.921875,-209.524750,76.599159,75.600746,75.081673,0.000000
08-29-2009 : 12:26:08.717 PM,5.823820,6.641716,15.143863,86.976807,1.862611,0.000000,0.000000,0.000000,30.062035,150.804749,-28.000000,892.208801,1081.952881,2007.101562,-211.627853,76.560699,75.519760,75.140678,0.000000
08-29-2009 : 12:26:08.721 PM,5.758937,6.486504,14.928528,88.809967,1.526004,0.000000,0.000000,0.000000,109.986267,134.359360,-28.000000,2561.377930,5204.719238,4460.315918,-208.596817,76.644913,75.542526,75.164902,0.000000
08-29-2009 : 12:26:08.725 PM,5.912208,6.727365,14.565326,87.182808,2.035643,0.000000,0.000000,0.000000,81.490326,42.943253,-28.000000,439.852478,4180.261230,4531.271484,-210.233582,76.439392,75.459373,75.153313,0.000000
08-29-2009 : 12:26:08.729 PM,5.884072,6.504916,14.662373,80.264702,2.244921,0.000000,0.000000,0.000000,106.632912,57.942825,-28.000000,2441.330322,2413.845947,3148.509766,-205.810699,76.411240,75.528084,75.117035,0.000000
08-29-2009 : 12:26:08.733 PM,5.730253,6.412653,15.711287,81.750008,2.161412,0.000000,0.000000,0.000000,31.602150,109.305267,-28.000000,683.282288,2874.255371,2281.780029,-206.257507,76.308495,75.499969,75.210716,0.000000
08-29-2009 : 12:26:08.737 PM,5.406274,6.439754,15.237711,86.789848,1.871845,0.000000,0.000000,0.000000,-21.537779,57.632252,-28.000000,675.357117,2864.783691,1530.981934,-204.963074,76.348305,75.517982,75.167465,0.000000
08-29-2009 : 12:26:08.741 PM,5.722244,6.494654,14.412612,83.958588,2.301097,0.000000,0.000000,0.000000,87.667480,126.697227,-28.000000,1832.040283,2743.772705,1364.632202,-208.497131,76.461662,75.529572,75.060944,0.000000
08-29-2009 : 12:26:08.745 PM,5.557452,6.547348,14.932847,87.186798,1.996849,0.000000,0.000000,0.000000,127.710442,79.590874,-28.000000,2134.638672,3064.110596,54.602127,-209.238892,76.513725,75.712387,75.272713,0.000000
08-29-2009 : 12:26:08.749 PM,5.242756,6.521839,14.661631,85.132561,1.762108,0.000000,0.000000,0.000000,2.112949,128.094193,-28.000000,752.106384,1646.219604,1763.167969,-209.038452,76.505280,75.657570,75.014122,0.000000
08-29-2009 : 12:26:08.753 PM,5.207575,6.710262,14.640788,82.024956,1.743380,0.000000,0.000000,0.000000,18.168797,163.460388,-28.000000,127.956474,568.086548,1886.898437,-204.798477,76.602814,75.667397,75.155914,0.000000
08-29-2009 : 12:26:08.757 PM,5.531722,6.571913,14.069153,80.462067,1.770109,0.000000,0.000000,0.000000,78.897224,143.721054,-28.000000,932.146362,2120.308350,3159.196289,-206.486053,76.433990,75.704163,75.122925,0.000000
08-29-2009 : 12:26:08.761 PM,5.360274,6.524481,14.683832,77.841873,1.726330,0.000000,0.000000,0.000000,61.387478,183.129944,-28.000000,1715.578491,2669.569336,2098.484375,-208.257355,76.534363,75.605522,75.118614,0.000000
08-29-2009 : 12:26:08.765 PM,5.242773,6.295537,14.793302,79.306404,1.583106,0.000000,0.000000,0.000000,32.925991,150.921173,-28.000000,1715.109375,792.455200,305.365540,-209.974442,76.622284,75.695755,75.251480,0.000000
08-29-2009 : 12:26:08.769 PM,5.497619,6.650872,14.048623,78.802071,2.144715,0.000000,0.000000,0.000000,3.959912,107.787483,-28.000000,3070.764160,2042.834717,584.868286,-206.207520,76.421173,75.563354,75.169319,0.000000
08-29-2009 : 12:26:08.773 PM,5.498032,6.432003,14.784279,76.096306,1.756940,0.000000,0.000000,0.000000,26.186840,139.525787,-28.000000,2912.598389,676.993896,4282.302734,-201.695770,76.434502,75.634949,75.241814,0.000000
08-29-2009 : 12:26:08.777 PM,5.312492,6.684994,14.888398,78.237770,1.616741,0.000000,0.000000,0.000000,103.814316,127.266556,-28.000000,5815.238770,1738.169067,1488.457397,-207.665161,76.452110,75.459694,75.081917,0.000000
08-29-2009 : 12:26:08.781 PM,5.719418,6.625782,13.730818,79.435364,1.635271,0.000000,0.000000,0.000000,87.124092,128.482086,-28.000000,1228.342896,3221.489014,101.108315,-203.997437,76.530106,75.611015,75.233765,0.000000
08-29-2009 : 12:26:08.785 PM,5.035962,6.431823,14.279027,78.376678,1.827300,0.000000,0.000000,0.000000,37.225433,130.568039,-28.000000,247.886566,1098.886108,2189.584961,-205.942383,76.517319,75.584908,75.208664,0.000000
08-29-2009 : 12:26:08.789 PM,5.004435,6.170826,14.091113,76.185181,1.527903,0.000000,0.000000,0.000000,-8.452574,115.721680,-28.000000,527.028931,496.230408,2730.658691,-204.414505,76.357384,75.351166,74.986908,0.000000
08-29-2009 : 12:26:08.793 PM,5.356127,6.008377,14.442653,76.416519,1.602373,0.000000,0.000000,0.000000,31.978811,124.480797,-28.000000,1967.715698,1658.824829,2565.876221,-199.432266,76.533470,75.656723,75.099915,0.000000
08-29-2009 : 12:26:08.797 PM,5.273372,6.164213,14.542655,79.847664,1.469621,0.000000,0.000000,0.000000,41.899746,134.336884,-28.000000,949.554138,1682.741089,1461.975586,-203.508392,76.610039,75.533585,75.196533,0.000000
08-29-2009 : 12:26:08.801 PM,5.465782,6.457366,13.871042,75.368019,1.713795,0.000000,0.000000,0.000000,58.327660,157.205856,-28.000000,2020.079834,2002.180542,1511.913574,-205.409103,76.436943,75.482468,75.140541,0.000000
08-29-2009 : 12:26:08.805 PM,5.286059,6.311064,13.160481,77.517365,1.672921,0.000000,0.000000,0.000000,52.313980,151.151688,-28.000000,214.110565,423.399200,3231.464844,-200.632523,76.425308,75.558647,75.096382,0.000000
08-29-2009 : 12:26:08.809 PM,4.799495,6.156575,13.833344,78.610344,1.596539,0.000000,0.000000,0.000000,15.084479,148.448395,-28.000000,3641.809570,1077.749756,2593.752686,-203.412048,76.441315,75.521820,75.181915,0.000000
08-29-2009 : 12:26:08.813 PM,4.847821,6.229759,13.812349,75.409515,1.578555,0.000000,0.000000,0.000000,65.499290,127.317085,-28.000000,2354.667969,2938.750244,469.098938,-204.064499,76.462135,75.642654,75.074387,0.000000
08-29-2009 : 12:26:08.817 PM,4.643091,6.150821,14.672436,74.905510,1.578577,0.000000,0.000000,0.000000,52.808140,116.416229,-28.000000,1155.888184,2690.304687,3450.376953,-203.129669,76.412331,75.567383,75.231987,0.000000
08-29-2009 : 12:26:08.821 PM,4.794238,6.424551,14.220527,76.289444,1.582580,0.000000,0.000000,0.000000,31.772760,133.037094,-28.000000,211.412811,1415.111572,1369.965332,-198.011398,76.506912,75.708374,75.216087,0.000000
08-29-2009 : 12:26:08.825 PM,5.171238,5.864350,13.819977,77.211029,1.371666,0.000000,0.000000,0.000000,70.889687,95.875374,-28.000000,-2.405614,2336.779297,3900.660889,-198.726074,76.416977,75.625992,75.217384,0.000000
08-29-2009 : 12:26:08.829 PM,4.541002,5.925787,13.308040,79.112045,1.827331,0.000000,0.000000,0.000000,24.006636,131.967117,-28.000000,2708.121826,2037.668213,1762.118042,-200.872482,76.439400,75.495522,75.226349,0.000000
08-29-2009 : 12:26:08.833 PM,4.353611,5.920178,13.811923,78.104553,1.619409,0.000000,0.000000,0.000000,54.472141,139.620407,-28.000000,1296.422974,2483.866455,542.416321,-200.410004,76.445938,75.670517,75.173836,0.000000
08-29-2009 : 12:26:08.837 PM,4.987989,5.976788,13.448329,73.693970,1.366585,0.000000,0.000000,0.000000,20.012674,127.327232,-28.000000,1633.620239,683.123230,1053.071533,-199.690231,76.591240,75.577759,75.233688,0.000000
08-29-2009 : 12:26:08.841 PM,4.609168,6.054306,13.284538,69.891197,1.408403,0.000000,0.000000,0.000000,49.713223,110.610085,-28.000000,1702.728394,1519.154175,1660.600952,-200.905624,76.408539,75.611694,75.194511,0.000000
08-29-2009 : 12:26:08.845 PM,4.782052,6.278213,13.070840,74.788292,1.750049,0.000000,0.000000,0.000000,22.380934,136.775543,-28.000000,77.169907,1445.466309,4281.118652,-199.455917,76.515625,75.746132,75.222488,0.000000
08-29-2009 : 12:26:08.849 PM,4.771360,6.045868,13.565809,72.678146,1.924549,0.000000,0.000000,0.000000,72.846161,131.164551,-28.000000,3345.924316,1874.128540,1277.968140,-201.930756,76.582970,75.594475,75.346191,0.000000
08-29-2009 : 12:26:08.853 PM,4.519732,6.103479,12.963277,74.005913,1.492687,0.000000,0.000000,0.000000,72.385696,156.032196,-28.000000,1053.146851,2918.743164,1536.114014,-201.717529,76.497360,75.579697,75.175674,0.000000
08-29-2009 : 12:26:08.857 PM,4.420464,5.489332,13.684979,69.582413,1.681593,0.000000,0.000000,0.000000,103.127083,198.455658,-28.000000,3306.552734,1422.294800,3481.742920,-200.316513,76.414192,75.615082,75.155746,0.000000
08-29-2009 : 12:26:08.861 PM,4.483045,5.620609,13.668105,75.537331,1.345634,0.000000,0.000000,0.000000,37.521793,148.415665,-28.000000,1398.876099,4132.209473,3063.815430,-193.594116,76.372292,75.558609,75.207344,0.000000
08-29-2009 : 12:26:08.865 PM,4.455291,6.039330,13.006919,73.580345,1.144396,0.000000,0.000000,0.000000,26.530407,223.603592,-28.000000,2957.585937,5393.116699,3543.319092,-196.809021,76.387833,75.564552,75.197929,0.000000
08-29-2009 : 12:26:08.869 PM,4.618120,6.092287,12.774587,71.143013,1.366164,0.000000,0.000000,0.000000,75.745827,195.908524,-28.000000,2115.587402,1614.530029,2184.007812,-199.050171,76.514229,75.625847,75.291389,0.000000
08-29-2009 : 12:26:08.873 PM,4.662242,5.786260,13.461661,68.443848,1.391893,0.000000,0.000000,0.000000,91.231819,179.294754,-28.000000,135.484146,1153.618286,4111.446289,-199.379501,76.357971,75.531906,75.192848,0.000000
08-29-2009 : 12:26:08.877 PM,4.390816,5.820467,12.503676,67.990662,1.246312,0.000000,0.000000,0.000000,24.393654,112.389603,-28.000000,1374.080078,3038.919678,1063.556763,-199.722763,76.621246,75.825424,75.318390,0.000000
08-29-2009 : 12:26:08.881 PM,4.729317,5.645966,13.154766,69.786293,1.071945,0.000000,0.000000,0.000000,84.880363,184.222717,-28.000000,2413.336670,4967.268555,910.362427,-192.959045,76.211784,75.492050,75.131897,0.000000
08-29-2009 : 12:26:08.885 PM,4.556245,5.835003,12.886401,74.470840,1.492652,0.000000,0.000000,0.000000,122.885864,161.436966,-28.000000,2215.505615,1893.389648,1088.493042,-197.983032,76.325951,75.538010,75.261337,0.000000
08-29-2009 : 12:26:08.889 PM,4.597825,5.589053,13.832840,67.996475,1.104526,0.000000,0.000000,0.000000,109.657082,162.705185,-28.000000,111.731377,2900.611328,2159.748779,-196.691956,76.434563,75.518021,75.221786,0.000000
08-29-2009 : 12:26:08.893 PM,4.145848,5.506389,13.007589,69.939995,1.352747,0.000000,0.000000,0.000000,103.158722,166.934402,-28.000000,1398.856812,1159.062256,4085.495361,-196.567093,76.429367,75.588875,75.179405,0.000000
08-29-2009 : 12:26:08.897 PM,3.918262,5.570870,13.093411,73.554413,1.159012,0.000000,0.000000,0.000000,134.234726,203.105026,-28.000000,2294.187256,2761.273926,1551.166504,-194.554123,76.350555,75.406334,75.144325,0.000000
08-29-2009 : 12:26:08.901 PM,4.302050,5.322527,13.203114,67.928177,1.598937,0.000000,0.000000,0.000000,56.334698,170.148453,-28.000000,2682.492432,1672.633911,86.652313,-193.223694,76.389084,75.551643,75.163528,0.000000
08-29-2009 : 12:26:08.905 PM,4.407473,5.748566,12.491199,69.006577,1.316175,0.000000,0.000000,0.000000,76.680992,227.325912,-28.000000,2192.553711,4273.733887,-31.534441,-190.887909,76.264427,75.375381,75.039772,0.000000
08-29-2009 : 12:26:08.909 PM,4.038147,5.761276,12.838217,72.341438,1.005467,0.000000,0.000000,0.000000,99.827751,192.610901,-28.000000,4295.370605,881.709778,902.869202,-190.486710,76.351952,75.619263,75.170387,0.000000
08-29-2009 : 12:26:08.913 PM,4.478613,5.664196,13.405495,67.933914,1.016409,0.000000,0.000000,0.000000,49.488605,137.708313,-28.000000,2507.313232,2837.699219,2590.085449,-193.910233,76.366577,75.624039,75.163910,0.000000
08-29-2009 : 12:26:08.917 PM,4.124028,5.329409,11.787696,69.705383,1.354760,0.000000,0.000000,0.000000,85.370949,176.447556,-28.000000,3146.846191,2257.520020,2495.721436,-196.058243,76.382751,75.551704,75.153526,0.000000
08-29-2009 : 12:26:08.921 PM,4.010185,5.628548,12.014114,70.440178,1.092193,0.000000,0.000000,0.000000,33.467106,209.856415,-28.000000,1976.285645,2428.637207,1806.897339,-194.258728,76.452644,75.671707,75.296257,0.000000
08-29-2009 : 12:26:08.925 PM,3.962199,5.776219,11.867228,67.618828,0.892028,0.000000,0.000000,0.000000,49.444225,229.925629,-28.000000,1262.302246,2377.846680,2137.960205,-194.586426,76.425331,75.644661,75.343712,0.000000
08-29-2009 : 12:26:08.929 PM,3.827185,5.085185,11.934999,70.082100,1.061522,0.000000,0.000000,0.000000,108.961166,160.134445,-28.000000,1662.224487,1432.076660,258.053680,-188.467010,76.344704,75.593132,75.291862,0.000000
08-29-2009 : 12:26:08.933 PM,3.762065,5.206973,11.528574,65.293892,1.180370,0.000000,0.000000,0.000000,53.623264,232.423660,-28.000000,740.519958,2462.152100,3599.050293,-189.117249,76.501450,75.683388,75.154480,0.000000
08-29-2009 : 12:26:08.937 PM,4.011938,5.234923,11.870760,69.041359,1.190521,0.000000,0.000000,0.000000,49.070190,188.737610,-28.000000,5101.854004,2001.458130,1240.576538,-194.933243,76.482246,75.619568,75.321442,0.000000
08-29-2009 : 12:26:08.941 PM,4.115933,5.137481,12.087697,67.833733,1.204576,0.000000,0.000000,0.000000,75.308739,203.034790,-28.000000,701.282471,2917.966797,4177.666504,-190.947403,76.368057,75.544197,75.271751,0.000000
08-29-2009 : 12:26:08.945 PM,3.848733,5.597020,13.037461,69.039848,1.291483,0.000000,0.000000,0.000000,82.140923,175.036789,-28.000000,2468.330078,930.943298,3270.800293,-188.294342,76.468575,75.528633,75.400261,0.000000
08-29-2009 : 12:26:08.949 PM,3.895963,5.340462,11.785328,66.414551,1.356186,0.000000,0.000000,0.000000,53.375767,149.018799,-28.000000,2195.776123,1643.384888,1585.197510,-187.134491,76.544365,75.581619,75.214424,0.000000
08-29-2009 : 12:26:08.953 PM,3.869031,5.440286,11.938448,66.226578,0.900875,0.000000,0.000000,0.000000,59.398560,220.834045,-28.000000,710.924438,2693.266602,680.131104,-192.505905,76.467621,75.582619,75.276321,0.000000
08-29-2009 : 12:26:08.957 PM,3.528947,5.049339,11.570537,63.926132,1.039513,0.000000,0.000000,0.000000,109.869797,145.390274,-28.000000,223.288681,2359.524414,2679.731445,-189.795624,76.368645,75.675034,75.103424,0.000000
08-29-2009 : 12:26:08.961 PM,3.846468,5.442529,12.797728,65.807129,0.868584,0.000000,0.000000,0.000000,64.038826,143.649551,-28.000000,4226.584961,1469.636108,269.969910,-186.868958,76.272552,75.593369,75.205414,0.000000
08-29-2009 : 12:26:08.965 PM,4.151919,5.074178,12.570799,72.324722,1.397906,0.000000,0.000000,0.000000,112.858284,189.157578,-28.000000,1231.670776,1433.571777,-19.178730,-184.556015,76.491501,75.671555,75.369461,0.000000
08-29-2009 : 12:26:08.969 PM,4.053792,5.035623,12.338935,65.886414,1.200400,0.000000,0.000000,0.000000,142.697815,235.331604,-28.000000,1908.790161,365.932098,-38.667511,-188.513596,76.416168,75.664322,75.221764,0.000000
08-29-2009 : 12:26:08.973 PM,3.894815,5.207543,11.567894,64.543587,1.113819,0.000000,0.000000,0.000000,64.474648,246.870026,-28.000000,1620.884399,2614.114990,627.109497,-189.424545,76.414413,75.640511,75.231308,0.000000
08-29-2009 : 12:26:08.977 PM,3.754611,5.277671,12.052699,62.709927,1.133945,0.000000,0.000000,0.000000,111.549408,256.175995,-28.000000,3317.655029,2977.140869,4154.675293,-184.228836,76.632744,75.626709,75.468918,0.000000
08-29-2009 : 12:26:08.981 PM,3.489273,5.357209,11.672052,62.457909,1.415600,0.000000,0.000000,0.000000,78.791870,261.197510,-28.000000,1571.993774,2280.966553,2464.934570,-188.237930,76.487206,75.709778,75.337608,0.000000
08-29-2009 : 12:26:08.985 PM,3.964483,5.272769,12.191476,62.364143,1.150477,0.000000,0.000000,0.000000,30.631781,244.901031,-28.000000,1121.966797,2743.755371,1368.962158,-184.144516,76.311081,75.453842,75.143066,0.000000
08-29-2009 : 12:26:08.989 PM,3.522141,4.961642,11.343269,68.220978,1.360614,0.000000,0.000000,0.000000,118.113220,235.450150,-28.000000,1270.244995,1624.135986,1421.684448,-187.353500,76.484344,75.689796,75.318123,0.000000
08-29-2009 : 12:26:08.993 PM,3.393944,5.320027,11.296487,66.116386,0.989111,0.000000,0.000000,0.000000,128.873642,218.346893,-28.000000,571.217224,3070.784912,3510.970703,-189.295715,76.278717,75.545197,75.291122,0.000000
08-29-2009 : 12:26:08.997 PM,3.695338,4.936131,11.642580,61.732426,0.776243,0.000000,0.000000,0.000000,74.641075,278.070496,-28.000000,1387.076660,3431.921387,2043.507568,-186.885437,76.446671,75.765862,75.366463,0.000000
08-29-2009 : 12:26:09.001 PM,3.861895,4.865433,11.950527,61.791695,0.970485,0.000000,0.000000,0.000000,164.296738,247.023041,-28.000000,842.962891,2724.604492,2216.197510,-184.757141,76.411995,75.653702,75.251472,0.000000
08-29-2009 : 12:26:09.005 PM,3.751375,5.106133,11.807839,63.034725,0.845461,0.000000,0.000000,0.000000,112.318039,217.374084,-28.000000,2529.917969,1300.850220,2803.498047,-182.063950,76.479355,75.653290,75.349388,0.000000
08-29-2009 : 12:26:09.009 PM,3.584228,5.305161,11.917718,67.074310,0.637437,0.000000,0.000000,0.000000,120.902443,244.651184,-28.000000,288.269318,1403.327637,2061.040039,-183.619080,76.421196,75.762787,75.249115,0.000000
08-29-2009 : 12:26:09.013 PM,3.417567,5.354496,11.697759,62.126343,1.019746,0.000000,0.000000,0.000000,142.292236,267.541840,-28.000000,2877.938232,1119.808594,1550.851440,-184.682816,76.424026,75.687859,75.340065,0.000000
08-29-2009 : 12:26:09.017 PM,3.337481,5.100525,10.765640,64.424217,1.072837,0.000000,0.000000,0.000000,77.976143,257.315186,-28.000000,452.015900,580.214844,1768.713989,-185.423676,76.442673,75.600372,75.278473,0.000000
08-29-2009 : 12:26:09.021 PM,3.209743,4.922053,11.476088,60.695084,0.802401,0.000000,0.000000,0.000000,121.144180,240.882980,-28.000000,1449.092651,2807.493896,1080.063232,-185.896011,76.439301,75.591400,75.220177,0.000000
08-29-2009 : 12:26:09.025 PM,3.242965,4.852721,11.216489,63.358917,0.950808,0.000000,0.000000,0.000000,110.272430,268.137604,-28.000000,2536.896729,1688.453003,552.596619,-181.553864,76.383751,75.613457,75.336212,0.000000
